"Article","Year","Author"
"Predicting early and often: Predictive student modeling for block-based programming environments",2019,"Wiebe__E"
"One minute is enough: Early prediction of student success and event-level difficulty during a novice programming task",2019,"Chi__M."
"Predictive student modeling for interventions in online classes",2018,"Levin__J."
"Machine beats human at sequencing visuals for perceptual-fluency practice",2018,"Rogers__T.T"
"Document chunking and learning objective generation for instruction design",2018,"Butler__C.J"
"Who they are and what they want: Understanding the reasons for MOOC enrollment",2018,"Shaik__N."
"Knowledge tracing using the brain",2018,"Davachi__L"
"Modeling math identity and math success through sentiment analysis and linguistic features",2018,"Baker__R.S."
"Improving stealth assessment in game-based learning with LSTM-based analytics",2018,"Lester__J."
"Impact of corpus size and dimensionality of LSA spaces from Wikipedia articles on autotutor answer evaluation",2018,"Hu__X."
"Understanding student procrastination via mixture models",2018,"Warschauer__M."
"Using a common sense knowledge base to auto generate multi-dimensional vocabulary assessments",2018,"Kokku__R."
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Feng__S"
"Constructing cognitive profiles for simulation-based hiring assessments",2018,"Doshi__S.D."
"Online learning persistence and academic achievement",2017,"Hu__X."
"Using Graph-based Modelling to explore changes in students’ affective states during exploratory learning tasks",2017,"Poulovassilis__A."
"Student learning strategies and behaviors to predict success in an online adaptive mathematics tutoring system",2017,"Hu__X."
"Social work in the classroom? A tool to evaluate topical relevance in student writing",2017,"Fitch__D."
"Addressing student behavior and affect with empathy and growth mindset",2017,"Wixon__N"
"Predicting student retention from behavior in an online orientation course",2017,"Watkins__H"
"Tell me more: Digital eyes to the physical world for early childhood learning",2017,"Nitta__S.V."
"Gaze-based detection of mind wandering during lecture viewing",2017,"D’Mello__S.K."
"Modeling wheel-spinning and productive persistence in skill builders",2017,"Heffernan__N."
"Adaptive assessment experiment in a harvardx MOOC",2017,"Blink__M.J"
"Studying MOOC completion at scale using the MOOC replication framework",2017,"Crossley__S."
"Automatic peer tutor matching: Data-driven methods to enable new opportunities for help",2017,"Basu__S."
"Epistemic network analysis and topic modeling for chat data from collaborative learning environment",2017,"Graesser__A.C."
"Transactivity as a predictor of future collaborative knowledge integration in team-based learning in online courses",2016,"Rose__C."
"Validating game-based measures of implicit science learning",2016,"Barnes__T"
"Mining sequences of gameplay for embedded assessment in collaborative learning",2016,"Lester__J."
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Wiebe__E.N"
"Semantic features of math problems: Relationships to student learning and engagement",2016,"Heffernan__N."
"A scalable learning analytics platform for automated writing feedback",2016,"Riedesel__M"
"Preliminary results on dialogue act classification in chat-based online tutorial dialogues",2016,"Yudelson__M."
"Equity of learning opportunities in the Chicago City of learning program",2016,"Sumner__T"
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Sun__X"
"Exploring learning management system interaction data: Combining Data-driven and Theory-driven Approaches",2016,"Walker__A."
"A coupled user clustering algorithm for web-based learning systems",2016,"Ye__M."
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"Sengupta__B"
"Riding an emotional roller-coaster: A multimodal study of young child’s math problem solving activities ∗",2016,"Dubrawski__A."
"The affective impact of tutor questions: Predicting frustration and engagement",2016,"Lester__J.C."
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"Likens__A.D"
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"Bergner__Y"
"Hint availability slows completion times in summer work",2016,"Ocumpaugh__J"
"Tuned models of peer assessment in MOOCs",2013,"Koller__D."
"Investigating the solution space of an open-ended educational game using conceptual feature extraction",2013,"Myers__B.A."
"Gathering emotional data from multiple sources",2013,"Saneiro__M."
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Craig__S.D"
"Predicting player moves in an educational game: A hybrid approach",2013,"Brunskill__E"
"Bringing student backgrounds online: MOOC user demographics, site usage, and online learning",2013,"Breslow__L."
"Visual exploration of interactions and performance with LEMO",2013,"Fortenbacher__A"
"Reinforcement learning for educational data mining workshop (RL-EDM 2019)",2019,"Rafferty__A."
"Early detection of wheel spinning: Comparison across tutors, models, features, and operationalizations",2019,"Fancsali__S"
"Concept-aware deep knowledge tracing and exercise recommendation in an online learning system",2019,"Wang__G."
"Utterance-level modeling of indicators of engaging classroom discourse",2019,"D'Mello__S.K."
"Staying in the zone: Sequencing content in classrooms based on the zone of proximal development",2019,"Lukin__G"
"Detecting suggestions in peer assessments",2019,"Khurana__G"
"Teacher vs. Algorithm: Double-blind experiment of content sequencing in mathematics",2019,"Cohen__A"
"Detecting wheel-spinning and productive persistence in educational games",2019,"Baker__R.S."
"Predicting early and often: Predictive student modeling for block-based programming environments",2019,"Mott__B"
"Machine beats human at sequencing visuals for perceptual-fluency practice",2018,"Zhu__X."
"Document chunking and learning objective generation for instruction design",2018,"Mohania__M."
"Knowledge tracing using the brain",2018,"Gureckis__T.M."
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Gatewood__J"
"Addressing student behavior and affect with empathy and growth mindset",2017,"Burleson__W."
"Predicting student retention from behavior in an online orientation course",2017,"Moore__M."
"Adaptive assessment experiment in a harvardx MOOC",2017,"Lopez__G."
"Validating game-based measures of implicit science learning",2016,"Brown__R."
"Predicting dialogue acts for intelligent virtual agents with multimodal student interaction data",2016,"Pezzullo__L.G"
"A scalable learning analytics platform for automated writing feedback",2016,"Essa__A"
"Equity of learning opportunities in the Chicago City of learning program",2016,"Acholonu__U"
"Semi-automatic detection of teacher questions from human-transcripts of audio in live classrooms",2016,"Kelly__S"
"Student Emotion, Co-occurrence, and Dropout in a MOOC Context",2016,"D’Mello__S.K."
"{ENTER}ing the time series {SPACE}: Uncovering the writing process through keystroke analyses",2016,"McNamara__D.S."
"MOOC learner behaviors by country and culture; An exploratory analysis",2016,"McNamara__D."
"Hint availability slows completion times in summer work",2016,"Baker__R.S"
"Discovering the relationship between student effort and ability for predicting the performance of technology-assisted learning in a mathematics after-school program",2013,"Graesser__A.C"
"Predicting player moves in an educational game: A hybrid approach",2013,"Popović__Z."
"Visual exploration of interactions and performance with LEMO",2013,"Kappe__L"
"Early detection of wheel spinning: Comparison across tutors, models, features, and operationalizations",2019,"Holstein__K"
"Staying in the zone: Sequencing content in classrooms based on the zone of proximal development",2019,"Sitton__D."
"Detecting suggestions in peer assessments",2019,"Arnav__A."
"Teacher vs. Algorithm: Double-blind experiment of content sequencing in mathematics",2019,"Tabach__M."
"Predicting early and often: Predictive student modeling for block-based programming environments",2019,"Boyer__K.E"
"Clustering the learning patterns of adults with low literacy skills interacting with an intelligent tutoring system",2018,"Chen__S"
