"Article","Year","Author","Stem"
"Conscientiousness, Honesty-Humility, and Analogical/Creative Reasoning: Implications for Instructional Designs in Intelligent Tutoring Systems",2019,"Jeanine_DeFalco","analogical reason"
"Conversational Support for Education",2018,"Damla_Ezgi_Akcora","interactive tutoring system"
"Deliberate System-Side Errors as a Potential Pedagogic Strategy for Exploratory Virtual Learning Environments",2013,"Judith_Good","model"
"Developing Game-Based Models of Cooperation, Persistence and Problem Solving from Collaborative Gameplay",2019,"Tamera_L._McKinniss","video cod"
"Does Adaptive Provision of Learning Activities Improve Learning in SQL-Tutor?",2017,"Xingliang_Chen","sql-tutor"
"Early Prediction of Success in MOOC from Video Interaction Features",2020,"Michel_Desmarais","watch index"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Nick_Green","cs1"
"Enhancing In-Museum Informal Learning by Augmenting Artworks with Gesture Interactions and AIED Paradigms",2013,"Haydar_Mahmoud","distributed system"
"Erroneous Examples as Desirable Difficulty",2013,"George_Goguadze","mathematics educ"
"Evaluating Student Learning in a Synchronous, Collaborative Programming Environment Through Log-Based Analysis of Projects",2020,"Gautam_Biswas","cybersecur"
"Evaluating the Effect of Uncertainty Visualisation in Open Learner Models on Students’ Metacognitive Skills",2017,"Lamiya_Al_Shanfari","learning dashboard"
"Examining the Predictive Relationship Between Personality and Emotion Traits and Learners’ Agent-Direct Emotions",2015,"Jason_M._Harley","intelligent tutoring system"
"Expectations of Technology: A Factor to Consider in Game-Based Learning Environments",2013,"G._G._Tanner_Jackson","game-based featur"
"Expert Feature-Engineering vs. Deep Neural Networks: Which Is Better for Sensor-Free Affect Detection?",2018,"Jaclyn_Ocumpaugh","betty’s brain"
"Exploring the Relationships between Design, Students’ Affective States, and Disengaged Behaviors within an ITS",2013,"Ryan_Baker","off-task behavior"
"Feedback and Revising in an Intelligent Tutoring System for Writing Strategies",2013,"Rod_Roscoe","motiv"
"Filtering of Spontaneous and Low Intensity Emotions in Educational Contexts",2015,"Mar_Saneiro","machine learn"
"Games are Better than Books: In-Situ Comparison of an Interactive Job Interview Game with Conventional Training",2015,"Gregor_Mehlmann","user studi"
"Human-Agent Assessment: Interaction and Sub-skills Scoring for Collaborative Problem Solving",2018,"Pravin_Chopade","machine learn"
"I Wanna Talk Like You: Speaker Adaptation to Dialogue Style in L2 Practice Conversation",2019,"Christopher_G._Lucas","zone of proximal develop"
"Impact of Different Pedagogical Agents’ Adaptive Self-regulated Prompting Strategies on Learning with MetaTutor",2013,"Roger_Azevedo","metacognit"
"Investigating the Effect of Adding Nudges to Increase Engagement in Active Video Watching",2019,"Matthew_Gordon","engag"
"L2 Learners’ Preferences of Dialogue Agents: A Key to Achieve Adaptive Motivational Support?",2019,"Yuki_Hayashi","affective backchannel"
"Leveraging Cognitive Science and Artificial Intelligence to Save Lives",2019,"Matthew_Jensen_Hays","feedback"
"Linguistic Content Analysis as a Tool for Improving Adaptive Instruction",2013,"G._G._Tanner_Jackson","system adapt"
"LIWCs the Same, Not the Same: Gendered Linguistic Signals of Performance and Experience in Online STEM Courses",2020,"Yiwen_Lin","higher educ"
"Machine Learning and Fuzzy Logic Techniques for Personalized Tutoring of Foreign Languages",2018,"Maria_Virvou","person"
"Machine Learning for Holistic Evaluation of Scientific Essays",2015,"Patricia_Wallace","natural language process"
"Making Sense of Student Success and Risk Through Unsupervised Machine Learning and Interactive Storytelling",2020,"Alireza_Karduni","human-centered design"
"Microscope or Telescope: Whether to Dissect Epistemic Emotions",2018,"Ivon_Arroyo","emotion self-report"
"Motivational Design in an Intelligent Tutoring System that Helps Students Make Good Task Selection Decisions",2015,"Zachary_Aman","intelligent tutoring system"
"Multimodal Interfaces for Inclusive Learning",2018,"Marcelo_Worsley","haptic"
"Negotiation-Driven Learning",2015,"Riichiro_Mizoguchi","learner behavior"
"Negotiation-Driven Learning: A New Perspective of Learning Using Negotiation",2015,"Riichiro_Mizoguchi","learner behavior"
"Ontology-Based Domain Diversity Profiling of User Comments",2018,"Lydia_Lau","soft skills learn"
"Opening Up an Intelligent Tutoring System Development Environment for Extensible Student Modeling",2018,"Kenneth_Holstein","intelligent tutoring system"
"Perseverance Is Crucial for Learning. “OK! but Can I Take a Break?”",2018,"Magnus_Haake","teachable ag"
"Predicting Misalignment Between Teachers’ and Students’ Essay Scores Using Natural Language Processing Tools",2015,"Scott_A._Crossley","writing pedagogi"
"Quality of LOD Based Semantically Generated Questions",2015,"Yuki_Hayashi","history learn"
"ReaderBench, an Environment for Analyzing Text Complexity and Reading Strategies",2013,"Mihai_Dascalu","support vector machin"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Danielle_McNamara","system adapt"
"Strategies for Deploying Unreliable AI Graders in High-Transparency High-Stakes Exams",2020,"Matthew_West","eip"
"Student Learning Benefits of a Mixed-Reality Teacher Awareness Tool in AI-Enhanced Classrooms",2018,"Vincent_Aleven","dashboard"
"The Case of Self-transitions in Affective Dynamics",2019,"Shamya_Karumbaiah","data preprocess"
"The Effects of a Pedagogical Agent for Informal Science Education on Learner Behaviors and Self-efficacy",2013,"Dan_Noren","self-efficaci"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Nicholas_V._Mudrick","intelligent tutoring system"
"The Influence of Gender, Personality, Cognitive and Affective Student Engagement on Academic Engagement in Educational Virtual Worlds",2018,"Frank_Dignum","academic engag"
"Towards an Understanding of Affect and Knowledge from Student Interaction with an Intelligent Tutoring System",2013,"Ryan_Baker","engaged concentr"
"Towards Helping Teachers Select Optimal Content for Students",2019,"Xiaotian_Zou","unready-to-learn"
"Towards Multimodal Affective Detection in Educational Systems Through Mining Emotional Data Sources",2015,"Sergio_Salmeron_Majadas","user model"
"Transforming Foreign Language Narratives into Interactive Reading Applications Designed for Comprehensibility and Interest",2017,"Yusuke_Hayashi","foreign languag"
"Understanding Revisions in Student Writing Through Revision Graphs",2018,"Simon_Knight","visual"
"Using a Model for Learning and Memory to Simulate Learner Response in Spaced Practice",2017,"Neil_Zimmerman","io"
"Using Automated Indices of Cohesion to Evaluate an Intelligent Tutoring System and an Automated Writing Evaluation System",2013,"Rod_Roscoe","writing pedagogi"
"Using Physiological Synchrony as an Indicator of Collaboration Quality, Task Performance and Learning",2018,"Yong_Dich","motion sensor"
"What Happens When Gamification Ends?",2020,"Raquel_Hijón_Neira","effort"
"Who Benefits from Confusion Induction during Learning? An Individual Differences Cluster Analysis",2013,"Sidney_D’Mello","learn"
"Worked Examples are More Efficient for Learning than High-Assistance Instructional Software",2015,"David_Yaron","tutored problems to solv"
"A Large-Scale, Open-Domain, Mixed-Interface Dialogue-Based ITS for STEM",2020,"Iulian_Vlad_Serban","person"
"Agent-in-the-Loop: Conversational Agent Support in Service of Reflection for Learning During Collaborative Programming",2020,"Majd_Sakr","collaborative program"
"Am I Wrong or Am I Right? Gains in Monitoring Accuracy in an Intelligent Tutoring System for Writing",2015,"Laura_Allen","automated writing evalu"
"An Adaptive Coach for Invention Activities",2017,"Marianna_Lamnina","inquiry learn"
"An Annotation Protocol for Collecting User-Generated Counter-Arguments Using Crowdsourcing",2019,"Naoya_Inoue","constructive feedback"
"Analysis of Task Difficulty Sequences in a Simulation-Based POE Environment",2020,"Namrata_Srivastava","intervent"
"Automated Summarization Evaluation (ASE) Using Natural Language Processing Tools",2019,"Scott_A._Crossley","summary scor"
"Balancing Human Efforts and Performance of Student Response Analyzer in Dialog-Based Tutors",2018,"Swarnadeep_Saha","grader agr"
"Bridging Over from Learning Videos to Learning Resources Through Automatic Keyword Extraction",2020,"Sven_Manske","digital transform"
"Collaboration Improves Student Interest in Online Tutoring",2017,"Kasia_Muldner","frustrat"
"Comfort with Robots Influences Rapport with a Social, Entraining Teachable Robot",2019,"Nichola_Lubold","learn"
"Communication at Scale in a MOOC Using Predictive Engagement Analytics",2018,"Zachary_Pardos","instructor commun"
"Comprehensive Views of Math Learners: A Case for Modeling and Supporting Non-math Factors in Adaptive Math Software",2020,"Paulo_F._Carvalho","game"
"Confrustion and Gaming While Learning with Erroneous Examples in a Decimals Game",2020,"Miguel_Andres_Bray","frustrat"
"Confrustion in Learning from Erroneous Examples: Does Type of Prompted Self-explanation Make a Difference?",2019,"Michael_Mogessie","learning outcom"
"Conscientiousness, Honesty-Humility, and Analogical/Creative Reasoning: Implications for Instructional Designs in Intelligent Tutoring Systems",2019,"R._Stan_Hum","analogical reason"
"Conversational Support for Education",2018,"Daniela_Nossa_Diaz","interactive tutoring system"
"Enhancing an Intelligent Tutoring System to Support Student Collaboration: Effects on Learning and Behavior",2017,"Rachel_Harsley","cs1"
"Enhancing In-Museum Informal Learning by Augmenting Artworks with Gesture Interactions and AIED Paradigms",2013,"James_S._Molloy","distributed system"
"Erroneous Examples as Desirable Difficulty",2013,"Richard_Mayer","mathematics educ"
"Evaluating Student Learning in a Synchronous, Collaborative Programming Environment Through Log-Based Analysis of Projects",2020,"Nicole_Hutchins","cybersecur"
"Examining the Predictive Relationship Between Personality and Emotion Traits and Learners’ Agent-Direct Emotions",2015,"Lana_Karabachian","intelligent tutoring system"
"Expectations of Technology: A Factor to Consider in Game-Based Learning Environments",2013,"Laura_K._Varner","game-based featur"
"Expert Feature-Engineering vs. Deep Neural Networks: Which Is Better for Sensor-Free Affect Detection?",2018,"Juliana_Ma._Alexandra_L._Andres","betty’s brain"
"Exploring the Relationships between Design, Students’ Affective States, and Disengaged Behaviors within an ITS",2013,"Sujith_M._Gowda","off-task behavior"
"Filtering of Spontaneous and Low Intensity Emotions in Educational Contexts",2015,"Miguel_Arevalillo_Herráez","machine learn"
"Games are Better than Books: In-Situ Comparison of an Interactive Job Interview Game with Conventional Training",2015,"Ionut_Damian","user studi"
"Human-Agent Assessment: Interaction and Sub-skills Scoring for Collaborative Problem Solving",2018,"Saad_M_Khan","machine learn"
"I Wanna Talk Like You: Speaker Adaptation to Dialogue Style in L2 Practice Conversation",2019,"Dragan_Gašević","zone of proximal develop"
"Investigating the Effect of Adding Nudges to Increase Engagement in Active Video Watching",2019,"Vania_Dimitrova","engag"
"Linguistic Content Analysis as a Tool for Improving Adaptive Instruction",2013,"Laura_K._Varner","system adapt"
"Machine Learning for Holistic Evaluation of Scientific Essays",2015,"Peter_Hastings","natural language process"
"Making Sense of Student Success and Risk Through Unsupervised Machine Learning and Interactive Storytelling",2020,"Erfan_Al_Hossami","human-centered design"
"Microscope or Telescope: Whether to Dissect Epistemic Emotions",2018,"Naomi_Wixon","emotion self-report"
"Multimodal Interfaces for Inclusive Learning",2018,"Thomas_Large","haptic"
"Ontology-Based Domain Diversity Profiling of User Comments",2018,"Vania_Dimitrova","soft skills learn"
"Opening Up an Intelligent Tutoring System Development Environment for Extensible Student Modeling",2018,"Octav_Popescu","intelligent tutoring system"
"ReaderBench, an Environment for Analyzing Text Complexity and Reading Strategies",2013,"Philippe_Dessus","support vector machin"
"StairStepper: An Adaptive Remedial iSTART Module",2017,"Jianmin_Dai","system adapt"
"Strategies for Deploying Unreliable AI Graders in High-Transparency High-Stakes Exams",2020,"Maxwell_Fowler","eip"
"The Effects of a Pedagogical Agent for Informal Science Education on Learner Behaviors and Self-efficacy",2013,"Daniel_Auerbach","self-efficaci"
"The Impact of Student Individual Differences and Visual Attention to Pedagogical Agents During Learning with MetaTutor",2017,"Roger_Azevedo","intelligent tutoring system"
"The Influence of Gender, Personality, Cognitive and Affective Student Engagement on Academic Engagement in Educational Virtual Worlds",2018,"Jesse_de_Haan","academic engag"
"Towards an Understanding of Affect and Knowledge from Student Interaction with an Intelligent Tutoring System",2013,"Sujith_M._Gowda","engaged concentr"
"Towards Helping Teachers Select Optimal Content for Students",2019,"Zhenjun_Ma","unready-to-learn"
