"Article","Year","Author"
"Reciprocal peer recommendation for learning purposes",2018,"Belonogoff__M."
"Rethinking learning analytics adoption through complexity leadership theory",2018,"Pardo__A."
"The RAP system: Automatic feedback of oral presentation skills using multimodal analysis and low-Cost sensors",2018,"Falcones__G."
"The teacher in the loop: Customizing multimodal learning analytics for blended learning",2018,"Dimitriadis__Y."
"Supporting teachers’ intervention in students’ virtual collaboration using a network based model",2018,"Allsopp__B.B."
"The classroom as a dashboard: Co-designing wearable cognitive augmentation for K-12 teachers",2018,"Aleven__V."
"SHEILA policy framework: Informing institutional strategies and policy processes of learning analytics",2018,"Gašević__D."
"Evaluating retrieval practice in a MOOC how writing and reading summaries of videos affects student learning",2018,"Ginn__J."
"Using embedded formative assessment to predict state summative test scores",2018,"Berman__S.R."
"Physical learning analytics: A multimodal perspective",2018,"Yacef__K."
"Understand students’ self-Reflections through learning analytics",2018,"Gašević__D."
"Studying MOOC completion at scale using the MOOC replication framework",2018,"Crossley__S.A."
"Online change detection for monitoring individual student behavior via clickstream data on E-book system",2018,"Ogata__H."
"Finding traces of self-Regulated learning in activity streams",2018,"Fessl__A."
"Open learner models and learning analytics dashboards: A systematic review",2018,"Davis__D."
"Learning Analytics and Policy (LAP) - International aspirations, achievements and constraints",2017,"Lee__J."
"Beyond failure: The 2nd LAK Failathon",2017,"Sharkey__M."
"Building a transcript of the future",2017,"McKay__T.A."
"Widget, widget as you lead, I am performing well indeed! using results from an exploratory offline study to inform an empirical online study about a learning analytics widget in a collaborative learning environment",2017,"Specht__M."
"Automated analysis of aspects of written argumentation",2017,"Welsh__A."
"Studying engagement and performance with learning technology in an African classroom",2017,"Weldemariam__K."
"Supporting collaborative learning with tag recommendations: A real-world study in an inquiry-based classroom project",2017,"Ley__T."
"Real-time learning analytics for C programming language courses",2017,"Suehiro__D."
"An automatic approach for discovering skill relationship from learning data",2017,"Zou__D."
"A framework for hypothesis-driven approaches to support data-driven learning analytics in measuring computational thinking in block-based programming",2017,"Basu__S."
"Follow the successful crowd: Raising MOOC completion rates through social comparison at scale?",2017,"Kizilcec__R.F."
"Implementing predictive learning analytics on a large scale: The teacher's perspective",2017,"Boroowa__A."
"Current and future multimodal learning analytics data challenges",2017,"Rodríguez-Triana__M.J."
"Learning pulse: A machine Learning approach for predicting performance in self-regulated learning using multimodal data",2017,"Drachsler__H."
"Using data visualizations to foster emotion regulation during self-regulated learning with advanced learning technologies: A conceptual framework",2017,"Bradbury__A.E."
"When learning is high stake",2017,"Netteland__G."
"Data-assisted instructional video revision via course-level exploratory video retention analysis",2017,"Qi__X."
"Community based educational data repositories and analysis tools",2017,"Pavlik__P."
"Using correlational topic modeling for automated topic identification in intelligent tutoring systems",2017,"Heffernan__N."
"An outcome-based dashboard for Moodle and Open edX",2017,"Ng__J."
"Reflective writing analytics for actionable feedback",2017,"Sándor__A."
"Reproducibility of findings from educational big data: A preliminary study",2017,"Ogata__H."
"An instructor dashboard for real-time analytics in interactive programming assignments",2017,"Stamper__J."
"Analytics meet patient manikins: Challenges in an authentic small-group healthcare simulation classroom",2017,"Vo__T."
"DesignLAK17: Quality metrics and indicators for analytics of assessment design at scale",2017,"Law__N."
"Buying time: Enabling learners to become earners with a real-world paid task recommender system",2017,"Houben__G.-J."
"Cooking with learning analytics recipes",2017,"Kickmeier-Rust__M."
"Developing a MOOC experimentation platform: Insights from a user study",2017,"Katerinopoulos__P."
"Quasi-experimental design for causal inference using Python and Apache Spark: A hands-on tutorial",2017,"Feild__J."
"Connecting data with student support actions in a course: A hands-on tutorial",2017,"McIntyre__S."
"New features in wikiglass, a learning analytic tool for visualizing collaborative work on wikis",2017,"Chu__S.K.W."
"Relevance of Learning analytics to measure and support students' learning in adaptive educational technologies",2017,"Gašević__D."
"Detecting changes in student behavior from clickstream data",2017,"Warschauer__M."
"Developing institutional learning analytics 'communities of transformation' to support student success",2017,"Greer__J."
"Understanding the relationship between technology use and cognitive presence in MOOCs",2017,"Poquet__O."
"Guidance counselor reports of the ASSISTments college Prediction model (acpm)",2017,"Heffernan__C."
"Writing analytics literacy - Bridging from research to practice",2017,"Shum__S.B."
"LAK17 Hackathon - Getting the right information to the right people so they can take the right action",2017,"Kitto__K."
"Transitioning self-regulated learning profiles in hypermedia-learning environments",2017,"Jang__E.E."
"Words matter: Automatic detection of teacher questions in live classroom discourse using linguistics, acoustics, and context",2017,"Olney__A.M."
"Students' emotional self-labels for personalized models",2017,"Oktay__E."
"Beyond failure: The 2nd LAK Failathon poster",2017,"Sharkey__M."
"Put your thinking cap on: Detecting cognitive load using EEG during learning",2017,"Olney__A.M."
"Guess the movie - Linking facebook pages to IMDb movies",2017,"Sani__L."
"An analysis framework for collaborative problem solving in practice-based learning activities: A mixed-method approach",2016,"Mavrikis__M."
"Reflecting on reflective writing analytics: Assessment challenges and iterative evaluation of a prototype tool",2016,"Bass__R."
"Pipeline for expediting learning analytics and student support from data in social learning",2016,"Gaševíc__D."
"LAK failathon",2016,"Slade__S."
"Recipe for Success - Lessons learnt from using xAPI within the connected learning analytics toolkit",2016,"Dawson__S."
"Using Game analytics to evaluate puzzle design and level progression in a serious game",2016,"Edwards__T."
"The Dutch xAPI experience",2016,"Specht__M."
"Towards automated content analysis of discussion transcripts: A cognitive presence case",2016,"Kitto__K."
"Reviewing three case-studies of learning analytics interventions at the Open University UK",2016,"Herodotou__C."
"Understanding learning at a glance: An overview of learning dashboard studies",2016,"Boroujeni__M.S."
"The connected learning analytics toolkit",2016,"Banks__J."
"Ethical and privacy issues in the design of learning analytics applications",2016,"Berg__A."
"Validity: A framework for cross-disciplinary collaboration in mining indicators of learning from MOOC forums",2016,"Rubinstein__B.I.P."
"Wikiglass: A learning analytic tool for visualizing collaborative wikis of secondary school students",2016,"Chu__S."
"Generating actionable predictive models of academic performance",2016,"Martinez-Maldonado__R."
"Interactive surfaces and learning analytics: Data, orchestration aspects, pedagogical uses and challenges",2016,"Klerkx__J."
"Cross-LAK: Learning analytics across physical and digital spaces",2016,"Kitto__K."
"Affecting Off-Task Behaviour: How Affect-aware feedback can improve student learning",2016,"Wiedmann__M."
"What and when: The role of course type and timing in students' academic performance",2016,"Teasley__S.D."
"Student affect during learning with a MOOC",2016,"Dey__P."
